size	region	delta_x	delta_y	duration_clock	duration_mono	duration_sys	threads	method	i_o
1024	Full Picture	4.0	4.0	0.268726	0.269217	0.269213	1	pth	0
1024	Full Picture	4.0	4.0	0.269028	0.269664	0.269661	1	pth	0
1024	Full Picture	4.0	4.0	0.269175	0.269926	0.269922	1	pth	0
1024	Full Picture	4.0	4.0	0.268254	0.269024	0.26902	1	pth	0
1024	Full Picture	4.0	4.0	0.269089	0.269988	0.269984	1	pth	0
1024	Full Picture	4.0	4.0	0.263518	0.267932	0.267928	1	pth	0
1024	Full Picture	4.0	4.0	0.267028	0.2755	0.275496	1	pth	0
1024	Full Picture	4.0	4.0	0.266837	0.275182	0.275178	1	pth	0
1024	Full Picture	4.0	4.0	0.264088	0.145975	0.145971	2	pth	0
1024	Full Picture	4.0	4.0	0.273173	0.158973	0.158968	2	pth	0
1024	Full Picture	4.0	4.0	0.27395	0.1986	0.198596	2	pth	0
1024	Full Picture	4.0	4.0	0.269606	0.159792	0.159788	2	pth	0
1024	Full Picture	4.0	4.0	0.276747	0.198997	0.198994	2	pth	0
1024	Full Picture	4.0	4.0	0.276893	0.199188	0.199184	2	pth	0
1024	Full Picture	4.0	4.0	0.276936	0.193628	0.193623	2	pth	0
1024	Full Picture	4.0	4.0	0.274337	0.194188	0.194186	2	pth	0
1024	Full Picture	4.0	4.0	0.272437	0.158241	0.158237	2	pth	0
1024	Full Picture	4.0	4.0	0.275625	0.17735	0.177346	2	pth	0
1024	Full Picture	4.0	4.0	0.276791	0.146837	0.146832	4	pth	0
1024	Full Picture	4.0	4.0	0.279647	0.217082	0.217079	4	pth	0
1024	Full Picture	4.0	4.0	0.304805	0.356005	0.356002	4	pth	0
1024	Full Picture	4.0	4.0	0.269941	0.142881	0.142877	4	pth	0
1024	Full Picture	4.0	4.0	0.275294	0.169748	0.169744	4	pth	0
1024	Full Picture	4.0	4.0	0.272841	0.149877	0.149873	4	pth	0
1024	Full Picture	4.0	4.0	0.32078	0.173951	0.173947	4	pth	0
1024	Full Picture	4.0	4.0	0.31915	0.17953	0.179525	4	pth	0
1024	Full Picture	4.0	4.0	0.291737	0.189018	0.189014	4	pth	0
1024	Full Picture	4.0	4.0	0.308499	0.201255	0.201251	4	pth	0
1024	Full Picture	4.0	4.0	0.357637	0.1824	0.182394	8	pth	0
1024	Full Picture	4.0	4.0	0.341267	0.144783	0.14478	8	pth	0
1024	Full Picture	4.0	4.0	0.31109	0.144567	0.144561	8	pth	0
1024	Full Picture	4.0	4.0	0.342415	0.155298	0.155294	8	pth	0
1024	Full Picture	4.0	4.0	0.286997	0.276887	0.276884	8	pth	0
1024	Full Picture	4.0	4.0	0.322766	0.15613	0.156124	8	pth	0
1024	Full Picture	4.0	4.0	0.29588	0.268661	0.268657	8	pth	0
1024	Full Picture	4.0	4.0	0.304693	0.288278	0.288274	8	pth	0
1024	Full Picture	4.0	4.0	0.294992	0.259172	0.259169	8	pth	0
1024	Full Picture	4.0	4.0	0.298378	0.254941	0.254938	8	pth	0
1024	Full Picture	4.0	4.0	0.284042	0.144924	0.14492	16	pth	0
1024	Full Picture	4.0	4.0	0.290201	0.165604	0.1656	16	pth	0
1024	Full Picture	4.0	4.0	0.28725	0.161205	0.1612	16	pth	0
1024	Full Picture	4.0	4.0	0.330989	0.089361	0.089357	16	pth	0
1024	Full Picture	4.0	4.0	0.327756	0.113254	0.11325	16	pth	0
1024	Full Picture	4.0	4.0	0.329755	0.105953	0.105948	16	pth	0
1024	Full Picture	4.0	4.0	0.336591	0.09146	0.091455	16	pth	0
1024	Full Picture	4.0	4.0	0.328087	0.093349	0.093345	16	pth	0
1024	Full Picture	4.0	4.0	0.34559	0.122824	0.122821	16	pth	0
1024	Full Picture	4.0	4.0	0.332629	0.102244	0.10224	16	pth	0
1024	Full Picture	4.0	4.0	0.317464	0.067705	0.0677	32	pth	0
1024	Full Picture	4.0	4.0	0.293475	0.055191	0.055186	32	pth	0
1024	Full Picture	4.0	4.0	0.29267	0.060548	0.060543	32	pth	0
1024	Full Picture	4.0	4.0	0.314362	0.069822	0.069818	32	pth	0
1024	Full Picture	4.0	4.0	0.308367	0.062079	0.062074	32	pth	0
1024	Full Picture	4.0	4.0	0.304658	0.06577	0.065765	32	pth	0
1024	Full Picture	4.0	4.0	0.319223	0.066398	0.066395	32	pth	0
1024	Full Picture	4.0	4.0	0.311965	0.128511	0.128508	32	pth	0
1024	Full Picture	4.0	4.0	0.302708	0.111535	0.111532	32	pth	0
1024	Full Picture	4.0	4.0	0.297039	0.097165	0.097162	32	pth	0
2048	Full Picture	4.0	4.0	1.251044	2.129792	2.129788	1	pth	0
2048	Full Picture	4.0	4.0	1.232287	2.284272	2.284269	1	pth	0
2048	Full Picture	4.0	4.0	1.206919	2.207487	2.207482	1	pth	0
2048	Full Picture	4.0	4.0	1.505032	1.535793	1.535788	1	pth	0
2048	Full Picture	4.0	4.0	1.505067	1.53656	1.536555	1	pth	0
2048	Full Picture	4.0	4.0	1.504449	1.510223	1.510219	1	pth	0
2048	Full Picture	4.0	4.0	1.50668	1.508462	1.508457	1	pth	0
2048	Full Picture	4.0	4.0	1.503979	1.602095	1.60209	1	pth	0
2048	Full Picture	4.0	4.0	1.503026	1.503537	1.503532	1	pth	0
2048	Full Picture	4.0	4.0	1.503018	1.504497	1.504492	1	pth	0
2048	Full Picture	4.0	4.0	1.232209	0.816924	0.81692	2	pth	0
2048	Full Picture	4.0	4.0	1.133974	1.335595	1.335591	2	pth	0
2048	Full Picture	4.0	4.0	1.162617	1.382025	1.382022	2	pth	0
2048	Full Picture	4.0	4.0	1.091707	0.57505	0.575046	2	pth	0
2048	Full Picture	4.0	4.0	1.065307	0.620142	0.620139	2	pth	0
2048	Full Picture	4.0	4.0	1.089811	0.594632	0.594628	2	pth	0
2048	Full Picture	4.0	4.0	1.108392	0.631188	0.631185	2	pth	0
2048	Full Picture	4.0	4.0	1.10061	0.612439	0.612436	2	pth	0
2048	Full Picture	4.0	4.0	1.074824	0.687034	0.68703	2	pth	0
2048	Full Picture	4.0	4.0	1.057144	0.665679	0.665675	2	pth	0
2048	Full Picture	4.0	4.0	1.090299	0.59028	0.590276	4	pth	0
2048	Full Picture	4.0	4.0	1.130845	0.580769	0.580765	4	pth	0
2048	Full Picture	4.0	4.0	1.104279	0.506717	0.506713	4	pth	0
2048	Full Picture	4.0	4.0	1.09337	0.535004	0.534999	4	pth	0
2048	Full Picture	4.0	4.0	1.134165	0.613873	0.613869	4	pth	0
2048	Full Picture	4.0	4.0	1.10048	0.577844	0.57784	4	pth	0
2048	Full Picture	4.0	4.0	1.091346	0.68548	0.685476	4	pth	0
2048	Full Picture	4.0	4.0	1.122246	0.591818	0.591814	4	pth	0
2048	Full Picture	4.0	4.0	1.184816	0.559476	0.559472	4	pth	0
2048	Full Picture	4.0	4.0	1.242838	0.664749	0.664745	4	pth	0
2048	Full Picture	4.0	4.0	1.308759	0.579159	0.579153	8	pth	0
2048	Full Picture	4.0	4.0	1.350735	0.712352	0.712347	8	pth	0
2048	Full Picture	4.0	4.0	1.196705	0.459857	0.459854	8	pth	0
2048	Full Picture	4.0	4.0	1.154201	0.477048	0.477045	8	pth	0
2048	Full Picture	4.0	4.0	1.150165	0.970601	0.970597	8	pth	0
2048	Full Picture	4.0	4.0	1.169205	0.996412	0.996409	8	pth	0
2048	Full Picture	4.0	4.0	1.151478	0.942314	0.942309	8	pth	0
2048	Full Picture	4.0	4.0	1.154419	1.001591	1.001587	8	pth	0
2048	Full Picture	4.0	4.0	1.168548	0.897192	0.897189	8	pth	0
2048	Full Picture	4.0	4.0	1.32601	0.511216	0.511212	8	pth	0
2048	Full Picture	4.0	4.0	1.295432	0.410302	0.410298	16	pth	0
2048	Full Picture	4.0	4.0	1.205707	0.669357	0.669353	16	pth	0
2048	Full Picture	4.0	4.0	1.173139	0.591044	0.591042	16	pth	0
2048	Full Picture	4.0	4.0	1.183575	0.635077	0.635074	16	pth	0
2048	Full Picture	4.0	4.0	1.1647	0.642539	0.642536	16	pth	0
2048	Full Picture	4.0	4.0	1.21107	0.60866	0.608658	16	pth	0
2048	Full Picture	4.0	4.0	1.19723	0.685183	0.68518	16	pth	0
2048	Full Picture	4.0	4.0	1.289441	0.350715	0.350711	16	pth	0
2048	Full Picture	4.0	4.0	1.328997	0.329513	0.329508	16	pth	0
2048	Full Picture	4.0	4.0	1.252516	0.355071	0.355066	16	pth	0
2048	Full Picture	4.0	4.0	1.257894	0.233516	0.23351	32	pth	0
2048	Full Picture	4.0	4.0	1.264826	0.232243	0.232238	32	pth	0
2048	Full Picture	4.0	4.0	1.215142	0.225925	0.22592	32	pth	0
2048	Full Picture	4.0	4.0	1.250544	0.238486	0.23848	32	pth	0
2048	Full Picture	4.0	4.0	1.196276	0.18736	0.187356	32	pth	0
2048	Full Picture	4.0	4.0	1.187576	0.195727	0.195724	32	pth	0
2048	Full Picture	4.0	4.0	1.229741	0.225861	0.225856	32	pth	0
2048	Full Picture	4.0	4.0	1.282987	0.271112	0.271107	32	pth	0
2048	Full Picture	4.0	4.0	1.218725	0.226251	0.226246	32	pth	0
2048	Full Picture	4.0	4.0	1.245928	0.230705	0.2307	32	pth	0
4096	Full Picture	4.0	4.0	4.667329	4.958567	4.958563	1	pth	0
4096	Full Picture	4.0	4.0	4.625961	4.633003	4.633	1	pth	0
4096	Full Picture	4.0	4.0	4.633993	4.643454	4.64345	1	pth	0
4096	Full Picture	4.0	4.0	4.440358	4.441798	4.441794	1	pth	0
4096	Full Picture	4.0	4.0	4.358503	4.372335	4.372332	1	pth	0
4096	Full Picture	4.0	4.0	4.367947	4.398788	4.398785	1	pth	0
4096	Full Picture	4.0	4.0	4.50252	4.556144	4.55614	1	pth	0
4096	Full Picture	4.0	4.0	5.484531	5.527823	5.527819	1	pth	0
4096	Full Picture	4.0	4.0	6.047271	6.05708	6.057076	1	pth	0
4096	Full Picture	4.0	4.0	5.362034	5.38622	5.386216	1	pth	0
4096	Full Picture	4.0	4.0	5.063176	2.952816	2.952812	2	pth	0
4096	Full Picture	4.0	4.0	4.91401	2.76058	2.760577	2	pth	0
4096	Full Picture	4.0	4.0	4.342065	2.292749	2.292744	2	pth	0
4096	Full Picture	4.0	4.0	5.112651	2.97655	2.976545	2	pth	0
4096	Full Picture	4.0	4.0	4.437014	2.519525	2.519522	2	pth	0
4096	Full Picture	4.0	4.0	4.609645	5.091065	5.091061	2	pth	0
4096	Full Picture	4.0	4.0	4.375828	2.2741	2.274096	2	pth	0
4096	Full Picture	4.0	4.0	4.438091	2.331114	2.331111	2	pth	0
4096	Full Picture	4.0	4.0	4.356968	2.253361	2.253358	2	pth	0
4096	Full Picture	4.0	4.0	4.561905	2.362581	2.362577	2	pth	0
4096	Full Picture	4.0	4.0	4.744556	2.420386	2.420382	4	pth	0
4096	Full Picture	4.0	4.0	5.013597	2.687463	2.687459	4	pth	0
4096	Full Picture	4.0	4.0	4.806156	3.929549	3.929545	4	pth	0
4096	Full Picture	4.0	4.0	4.46575	3.037882	3.037877	4	pth	0
4096	Full Picture	4.0	4.0	4.314329	2.059187	2.059184	4	pth	0
4096	Full Picture	4.0	4.0	4.427398	3.031647	3.031643	4	pth	0
4096	Full Picture	4.0	4.0	4.913753	3.798808	3.798804	4	pth	0
4096	Full Picture	4.0	4.0	5.239873	2.421058	2.421054	4	pth	0
4096	Full Picture	4.0	4.0	4.376449	1.998554	1.99855	4	pth	0
4096	Full Picture	4.0	4.0	4.385563	2.13983	2.139826	4	pth	0
4096	Full Picture	4.0	4.0	4.388979	1.716443	1.716439	8	pth	0
4096	Full Picture	4.0	4.0	4.458429	1.61808	1.618077	8	pth	0
4096	Full Picture	4.0	4.0	4.436212	1.646945	1.646941	8	pth	0
4096	Full Picture	4.0	4.0	4.771029	1.772018	1.772015	8	pth	0
4096	Full Picture	4.0	4.0	4.931855	1.993412	1.993407	8	pth	0
4096	Full Picture	4.0	4.0	4.638799	1.645903	1.645897	8	pth	0
4096	Full Picture	4.0	4.0	5.324358	2.032484	2.032479	8	pth	0
4096	Full Picture	4.0	4.0	5.093962	1.995856	1.995851	8	pth	0
4096	Full Picture	4.0	4.0	5.559749	2.00544	2.005436	8	pth	0
4096	Full Picture	4.0	4.0	4.627116	1.620517	1.620511	8	pth	0
4096	Full Picture	4.0	4.0	5.001238	1.259282	1.259278	16	pth	0
4096	Full Picture	4.0	4.0	5.359161	1.258533	1.258529	16	pth	0
4096	Full Picture	4.0	4.0	5.111859	1.375151	1.375147	16	pth	0
4096	Full Picture	4.0	4.0	4.566265	1.178109	1.178105	16	pth	0
4096	Full Picture	4.0	4.0	4.668126	1.058061	1.058058	16	pth	0
4096	Full Picture	4.0	4.0	4.92018	1.518726	1.518723	16	pth	0
4096	Full Picture	4.0	4.0	5.070114	1.443159	1.443153	16	pth	0
4096	Full Picture	4.0	4.0	5.01882	1.365644	1.365639	16	pth	0
4096	Full Picture	4.0	4.0	5.096319	1.447739	1.447736	16	pth	0
4096	Full Picture	4.0	4.0	5.080231	1.221981	1.221976	16	pth	0
4096	Full Picture	4.0	4.0	4.960358	0.789829	0.789824	32	pth	0
4096	Full Picture	4.0	4.0	4.996353	0.767711	0.767707	32	pth	0
4096	Full Picture	4.0	4.0	4.783175	0.672427	0.672423	32	pth	0
4096	Full Picture	4.0	4.0	5.02101	0.893757	0.893752	32	pth	0
4096	Full Picture	4.0	4.0	5.03566	0.747871	0.747866	32	pth	0
4096	Full Picture	4.0	4.0	4.812317	0.741633	0.741629	32	pth	0
4096	Full Picture	4.0	4.0	4.894615	0.780636	0.780632	32	pth	0
4096	Full Picture	4.0	4.0	4.804948	0.798883	0.798879	32	pth	0
4096	Full Picture	4.0	4.0	4.735977	1.375949	1.375945	32	pth	0
4096	Full Picture	4.0	4.0	4.915327	0.756307	0.756302	32	pth	0
8192	Full Picture	4.0	4.0	19.93116	19.959846	19.959841	1	pth	0
8192	Full Picture	4.0	4.0	23.366503	23.57923	23.579226	1	pth	0
8192	Full Picture	4.0	4.0	17.411655	17.653822	17.653819	1	pth	0
8192	Full Picture	4.0	4.0	20.427931	20.479058	20.479055	1	pth	0
8192	Full Picture	4.0	4.0	20.830524	21.075436	21.075432	1	pth	0
8192	Full Picture	4.0	4.0	20.886968	21.006424	21.006419	1	pth	0
8192	Full Picture	4.0	4.0	17.377044	17.380154	17.38015	1	pth	0
8192	Full Picture	4.0	4.0	18.405916	21.420215	21.420211	1	pth	0
8192	Full Picture	4.0	4.0	17.439796	17.591278	17.591274	1	pth	0
8192	Full Picture	4.0	4.0	17.724671	17.809897	17.809893	1	pth	0
8192	Full Picture	4.0	4.0	20.63161	12.123798	12.123794	2	pth	0
8192	Full Picture	4.0	4.0	17.905779	9.194913	9.19491	2	pth	0
8192	Full Picture	4.0	4.0	18.570151	10.201721	10.201717	2	pth	0
8192	Full Picture	4.0	4.0	20.409924	12.698103	12.698099	2	pth	0
8192	Full Picture	4.0	4.0	21.456198	23.779356	23.779353	2	pth	0
8192	Full Picture	4.0	4.0	23.927797	14.211443	14.211439	2	pth	0
8192	Full Picture	4.0	4.0	20.657845	11.951064	11.951059	2	pth	0
8192	Full Picture	4.0	4.0	20.927473	11.993582	11.993578	2	pth	0
8192	Full Picture	4.0	4.0	19.218266	14.081116	14.081111	2	pth	0
8192	Full Picture	4.0	4.0	21.144599	11.876666	11.876661	2	pth	0
8192	Full Picture	4.0	4.0	19.940613	12.109861	12.109857	4	pth	0
8192	Full Picture	4.0	4.0	21.076479	19.023263	19.02326	4	pth	0
8192	Full Picture	4.0	4.0	18.712916	15.999669	15.999665	4	pth	0
8192	Full Picture	4.0	4.0	19.533418	9.623065	9.62306	4	pth	0
8192	Full Picture	4.0	4.0	22.052546	10.647885	10.647881	4	pth	0
8192	Full Picture	4.0	4.0	20.523336	10.340211	10.340206	4	pth	0
8192	Full Picture	4.0	4.0	20.585155	10.550858	10.550855	4	pth	0
8192	Full Picture	4.0	4.0	20.05461	10.267886	10.267881	4	pth	0
8192	Full Picture	4.0	4.0	20.624253	10.503647	10.503641	4	pth	0
8192	Full Picture	4.0	4.0	21.03717	11.493503	11.493499	4	pth	0
8192	Full Picture	4.0	4.0	20.503578	7.078864	7.078859	8	pth	0
8192	Full Picture	4.0	4.0	19.880778	7.397328	7.397323	8	pth	0
8192	Full Picture	4.0	4.0	18.445141	6.814024	6.81402	8	pth	0
8192	Full Picture	4.0	4.0	18.043378	12.878289	12.878286	8	pth	0
8192	Full Picture	4.0	4.0	21.474191	7.701136	7.701131	8	pth	0
8192	Full Picture	4.0	4.0	19.535968	8.786276	8.786272	8	pth	0
8192	Full Picture	4.0	4.0	18.880125	7.007644	7.00764	8	pth	0
8192	Full Picture	4.0	4.0	19.309371	14.108466	14.108464	8	pth	0
8192	Full Picture	4.0	4.0	18.502987	14.118819	14.118816	8	pth	0
8192	Full Picture	4.0	4.0	18.589831	13.65531	13.655306	8	pth	0
8192	Full Picture	4.0	4.0	18.765585	9.153509	9.153506	16	pth	0
8192	Full Picture	4.0	4.0	19.010299	8.723264	8.723261	16	pth	0
8192	Full Picture	4.0	4.0	19.141692	9.022631	9.022628	16	pth	0
8192	Full Picture	4.0	4.0	18.850853	8.404895	8.404892	16	pth	0
8192	Full Picture	4.0	4.0	19.00973	8.841893	8.84189	16	pth	0
8192	Full Picture	4.0	4.0	22.571707	5.662979	5.662975	16	pth	0
8192	Full Picture	4.0	4.0	20.559139	5.24683	5.246826	16	pth	0
8192	Full Picture	4.0	4.0	19.846051	7.650811	7.650806	16	pth	0
8192	Full Picture	4.0	4.0	23.246772	9.136216	9.136213	16	pth	0
8192	Full Picture	4.0	4.0	19.071029	8.126972	8.126968	16	pth	0
8192	Full Picture	4.0	4.0	19.220476	5.115547	5.115543	32	pth	0
8192	Full Picture	4.0	4.0	19.071171	4.933516	4.933513	32	pth	0
8192	Full Picture	4.0	4.0	19.068165	5.209856	5.209853	32	pth	0
8192	Full Picture	4.0	4.0	19.222066	5.166806	5.166803	32	pth	0
8192	Full Picture	4.0	4.0	18.866422	5.101621	5.101618	32	pth	0
8192	Full Picture	4.0	4.0	19.052487	5.138826	5.138823	32	pth	0
8192	Full Picture	4.0	4.0	19.074127	4.974656	4.974652	32	pth	0
8192	Full Picture	4.0	4.0	19.209626	5.15964	5.159637	32	pth	0
8192	Full Picture	4.0	4.0	18.909305	3.993657	3.993653	32	pth	0
8192	Full Picture	4.0	4.0	21.144661	5.35347	5.353466	32	pth	0
16	Full Picture	4.0	4.0	0.000111	9.9e-5	9.8e-5	1	omp	0
16	Full Picture	4.0	4.0	9.8e-5	8.7e-5	8.6e-5	1	omp	0
16	Full Picture	4.0	4.0	9.4e-5	8.4e-5	8.3e-5	1	omp	0
16	Full Picture	4.0	4.0	9.5e-5	8.6e-5	8.4e-5	1	omp	0
16	Full Picture	4.0	4.0	9.5e-5	8.5e-5	8.4e-5	1	omp	0
16	Full Picture	4.0	4.0	0.00011	9.9e-5	9.7e-5	1	omp	0
16	Full Picture	4.0	4.0	9.5e-5	8.6e-5	8.5e-5	1	omp	0
16	Full Picture	4.0	4.0	0.000111	9.9e-5	9.8e-5	1	omp	0
16	Full Picture	4.0	4.0	0.000111	0.0001	9.8e-5	1	omp	0
16	Full Picture	4.0	4.0	9.7e-5	8.7e-5	8.6e-5	1	omp	0
16	Full Picture	4.0	4.0	0.002222	0.015742	0.015741	2	omp	0
16	Full Picture	4.0	4.0	0.002712	0.006283	0.006282	2	omp	0
16	Full Picture	4.0	4.0	0.002721	0.002738	0.002737	2	omp	0
16	Full Picture	4.0	4.0	0.002745	0.018642	0.01864	2	omp	0
16	Full Picture	4.0	4.0	0.002738	0.008507	0.008505	2	omp	0
16	Full Picture	4.0	4.0	0.002741	0.01727	0.01727	2	omp	0
16	Full Picture	4.0	4.0	0.001807	0.002722	0.00272	2	omp	0
16	Full Picture	4.0	4.0	0.004919	0.011716	0.011715	2	omp	0
16	Full Picture	4.0	4.0	0.004127	0.006282	0.006281	2	omp	0
16	Full Picture	4.0	4.0	0.001711	0.002732	0.002732	2	omp	0
16	Full Picture	4.0	4.0	0.009114	0.012774	0.012774	4	omp	0
16	Full Picture	4.0	4.0	0.007691	0.02025	0.020249	4	omp	0
16	Full Picture	4.0	4.0	0.005082	0.005922	0.005921	4	omp	0
16	Full Picture	4.0	4.0	0.006741	0.023778	0.023777	4	omp	0
16	Full Picture	4.0	4.0	0.011815	0.012219	0.012218	4	omp	0
16	Full Picture	4.0	4.0	0.012634	0.011282	0.011281	4	omp	0
16	Full Picture	4.0	4.0	0.007802	0.017085	0.017084	4	omp	0
16	Full Picture	4.0	4.0	0.012656	0.007909	0.007907	4	omp	0
16	Full Picture	4.0	4.0	0.007533	0.019807	0.019806	4	omp	0
16	Full Picture	4.0	4.0	0.008063	0.011321	0.01132	4	omp	0
16	Full Picture	4.0	4.0	0.033452	0.023017	0.023016	8	omp	0
16	Full Picture	4.0	4.0	0.031336	0.034472	0.03447	8	omp	0
16	Full Picture	4.0	4.0	0.031953	0.01385	0.013848	8	omp	0
16	Full Picture	4.0	4.0	0.034091	0.017207	0.017205	8	omp	0
16	Full Picture	4.0	4.0	0.033068	0.020611	0.020609	8	omp	0
16	Full Picture	4.0	4.0	0.034529	0.024898	0.024897	8	omp	0
16	Full Picture	4.0	4.0	0.034252	0.022711	0.022709	8	omp	0
16	Full Picture	4.0	4.0	0.027707	0.01971	0.019709	8	omp	0
16	Full Picture	4.0	4.0	0.034084	0.030524	0.030523	8	omp	0
16	Full Picture	4.0	4.0	0.017743	0.014683	0.014682	8	omp	0
16	Full Picture	4.0	4.0	0.06796	0.027536	0.027535	16	omp	0
16	Full Picture	4.0	4.0	0.070098	0.022368	0.022367	16	omp	0
16	Full Picture	4.0	4.0	0.065461	0.026489	0.026488	16	omp	0
16	Full Picture	4.0	4.0	0.062635	0.026685	0.026684	16	omp	0
16	Full Picture	4.0	4.0	0.064394	0.027686	0.027685	16	omp	0
16	Full Picture	4.0	4.0	0.065967	0.027866	0.027864	16	omp	0
16	Full Picture	4.0	4.0	0.071752	0.031382	0.031381	16	omp	0
16	Full Picture	4.0	4.0	0.101874	0.030973	0.030972	16	omp	0
16	Full Picture	4.0	4.0	0.101016	0.034407	0.034406	16	omp	0
16	Full Picture	4.0	4.0	0.066347	0.027581	0.02758	16	omp	0
16	Full Picture	4.0	4.0	0.190708	0.037382	0.037381	32	omp	0
16	Full Picture	4.0	4.0	0.187284	0.034943	0.034942	32	omp	0
16	Full Picture	4.0	4.0	0.137965	0.028085	0.028085	32	omp	0
16	Full Picture	4.0	4.0	0.191618	0.03889	0.038888	32	omp	0
16	Full Picture	4.0	4.0	0.141331	0.039658	0.039656	32	omp	0
16	Full Picture	4.0	4.0	0.14235	0.035306	0.035305	32	omp	0
16	Full Picture	4.0	4.0	0.142497	0.035766	0.035764	32	omp	0
16	Full Picture	4.0	4.0	0.170868	0.034793	0.034791	32	omp	0
16	Full Picture	4.0	4.0	0.190045	0.042448	0.042448	32	omp	0
16	Full Picture	4.0	4.0	0.142336	0.030365	0.030364	32	omp	0
32	Full Picture	4.0	4.0	0.000342	0.000331	0.00033	1	omp	0
32	Full Picture	4.0	4.0	0.000343	0.000331	0.00033	1	omp	0
32	Full Picture	4.0	4.0	0.000345	0.000333	0.000331	1	omp	0
32	Full Picture	4.0	4.0	0.000396	0.000383	0.000382	1	omp	0
32	Full Picture	4.0	4.0	0.000342	0.000331	0.000329	1	omp	0
32	Full Picture	4.0	4.0	0.000344	0.000332	0.000331	1	omp	0
32	Full Picture	4.0	4.0	0.000343	0.000332	0.00033	1	omp	0
32	Full Picture	4.0	4.0	0.000343	0.000331	0.00033	1	omp	0
32	Full Picture	4.0	4.0	0.000341	0.000331	0.000329	1	omp	0
32	Full Picture	4.0	4.0	0.000346	0.000334	0.000333	1	omp	0
32	Full Picture	4.0	4.0	0.002093	0.005369	0.005368	2	omp	0
32	Full Picture	4.0	4.0	0.002236	0.006168	0.006166	2	omp	0
32	Full Picture	4.0	4.0	0.004822	0.008759	0.008758	2	omp	0
32	Full Picture	4.0	4.0	0.003285	0.006478	0.006477	2	omp	0
32	Full Picture	4.0	4.0	0.002702	0.018978	0.018978	2	omp	0
32	Full Picture	4.0	4.0	0.002716	0.016984	0.016983	2	omp	0
32	Full Picture	4.0	4.0	0.003229	0.008172	0.008171	2	omp	0
32	Full Picture	4.0	4.0	0.003196	0.007171	0.007169	2	omp	0
32	Full Picture	4.0	4.0	0.00254	0.003598	0.003597	2	omp	0
32	Full Picture	4.0	4.0	0.001988	0.003273	0.003272	2	omp	0
32	Full Picture	4.0	4.0	0.016256	0.018119	0.018118	4	omp	0
32	Full Picture	4.0	4.0	0.007726	0.014861	0.014859	4	omp	0
32	Full Picture	4.0	4.0	0.007817	0.021789	0.021788	4	omp	0
32	Full Picture	4.0	4.0	0.00778	0.018226	0.018225	4	omp	0
32	Full Picture	4.0	4.0	0.013178	0.011316	0.011315	4	omp	0
32	Full Picture	4.0	4.0	0.012038	0.014439	0.014439	4	omp	0
32	Full Picture	4.0	4.0	0.007697	0.014795	0.014793	4	omp	0
32	Full Picture	4.0	4.0	0.015315	0.011815	0.011813	4	omp	0
32	Full Picture	4.0	4.0	0.008409	0.007109	0.007107	4	omp	0
32	Full Picture	4.0	4.0	0.00763	0.018163	0.018161	4	omp	0
32	Full Picture	4.0	4.0	0.027206	0.022816	0.022815	8	omp	0
32	Full Picture	4.0	4.0	0.029229	0.026452	0.02645	8	omp	0
32	Full Picture	4.0	4.0	0.011338	0.018148	0.018147	8	omp	0
32	Full Picture	4.0	4.0	0.0124	0.018107	0.018106	8	omp	0
32	Full Picture	4.0	4.0	0.028668	0.026465	0.026463	8	omp	0
32	Full Picture	4.0	4.0	0.03491	0.026871	0.02687	8	omp	0
32	Full Picture	4.0	4.0	0.015419	0.017688	0.017686	8	omp	0
32	Full Picture	4.0	4.0	0.033209	0.023757	0.023756	8	omp	0
32	Full Picture	4.0	4.0	0.03191	0.027757	0.027756	8	omp	0
32	Full Picture	4.0	4.0	0.017115	0.018683	0.018682	8	omp	0
32	Full Picture	4.0	4.0	0.062986	0.022707	0.022705	16	omp	0
32	Full Picture	4.0	4.0	0.063171	0.027748	0.027746	16	omp	0
32	Full Picture	4.0	4.0	0.070609	0.030988	0.030988	16	omp	0
32	Full Picture	4.0	4.0	0.059958	0.023878	0.023876	16	omp	0
32	Full Picture	4.0	4.0	0.063345	0.026406	0.026404	16	omp	0
32	Full Picture	4.0	4.0	0.058779	0.027395	0.027393	16	omp	0
32	Full Picture	4.0	4.0	0.064014	0.026401	0.0264	16	omp	0
32	Full Picture	4.0	4.0	0.046199	0.01584	0.015838	16	omp	0
32	Full Picture	4.0	4.0	0.050195	0.014668	0.014667	16	omp	0
32	Full Picture	4.0	4.0	0.068395	0.028958	0.028956	16	omp	0
32	Full Picture	4.0	4.0	0.146107	0.030835	0.030833	32	omp	0
32	Full Picture	4.0	4.0	0.139505	0.030715	0.030714	32	omp	0
32	Full Picture	4.0	4.0	0.161667	0.041162	0.04116	32	omp	0
32	Full Picture	4.0	4.0	0.143172	0.032673	0.032672	32	omp	0
32	Full Picture	4.0	4.0	0.142698	0.031659	0.031658	32	omp	0
32	Full Picture	4.0	4.0	0.14402	0.036804	0.036802	32	omp	0
32	Full Picture	4.0	4.0	0.145724	0.030499	0.030497	32	omp	0
32	Full Picture	4.0	4.0	0.143954	0.030461	0.030459	32	omp	0
32	Full Picture	4.0	4.0	0.158987	0.018963	0.018962	32	omp	0
32	Full Picture	4.0	4.0	0.142402	0.033231	0.033229	32	omp	0
64	Full Picture	4.0	4.0	0.001456	0.001443	0.001442	1	omp	0
